,run_id,n_neighbors,n_components,min_cluster_size,min_samples,metric,cluster_selection_method,label_count,cost
1271,1271,20,8,5,3,rogerstanimoto,leaf,3,0.3220035778175313
534,534,15,12,10,1,euclidean,eom,116,0.32430360337337083
1041,1041,15,12,10,1,euclidean,eom,116,0.32430360337337083
1397,1397,15,12,10,1,euclidean,eom,116,0.32430360337337083
1994,1994,15,12,10,1,euclidean,eom,116,0.32430360337337083
1137,1137,15,12,5,1,euclidean,leaf,275,0.32532583695374395
944,944,15,12,5,1,euclidean,leaf,275,0.32532583695374395
350,350,15,12,5,1,euclidean,leaf,275,0.32532583695374395
458,458,20,5,5,1,manhattan,leaf,288,0.3258369537439305
354,354,10,5,15,1,euclidean,eom,88,0.3258369537439305
1907,1907,10,5,15,1,euclidean,eom,88,0.3258369537439305
1803,1803,20,5,5,1,manhattan,leaf,288,0.3258369537439305
1609,1609,10,5,15,1,euclidean,eom,88,0.3258369537439305
135,135,20,5,5,1,manhattan,leaf,288,0.3258369537439305
18,18,10,5,15,1,euclidean,eom,88,0.3258369537439305
787,787,20,5,8,1,euclidean,leaf,170,0.3260925121390238
386,386,20,5,8,1,euclidean,leaf,170,0.3260925121390238
1971,1971,10,5,5,3,manhattan,eom,210,0.32737030411449014
1071,1071,10,8,8,3,euclidean,eom,135,0.32737030411449014
400,400,10,8,8,3,euclidean,eom,135,0.32737030411449014
1523,1523,10,5,5,3,manhattan,eom,210,0.32737030411449014
1725,1725,10,12,10,1,euclidean,leaf,139,0.3289036544850498
815,815,10,12,10,1,euclidean,leaf,139,0.3289036544850498
1113,1113,20,12,8,1,euclidean,eom,156,0.3289036544850498
791,791,10,12,10,1,euclidean,leaf,139,0.3289036544850498
807,807,10,12,10,1,euclidean,leaf,139,0.3289036544850498
1865,1865,10,12,10,1,euclidean,leaf,139,0.3289036544850498
867,867,10,12,10,1,euclidean,leaf,139,0.3289036544850498
413,413,10,8,15,1,euclidean,eom,80,0.32967032967032966
1549,1549,10,8,15,1,euclidean,eom,80,0.32967032967032966
220,220,10,8,15,1,euclidean,eom,80,0.32967032967032966
1450,1450,10,8,15,1,euclidean,eom,80,0.32967032967032966
1022,1022,10,5,15,1,euclidean,leaf,90,0.32992588806542295
1833,1833,10,5,15,1,euclidean,leaf,90,0.32992588806542295
1193,1193,10,5,15,1,euclidean,leaf,90,0.32992588806542295
963,963,15,8,10,1,manhattan,eom,117,0.3301814464605162
207,207,15,8,10,1,manhattan,eom,117,0.3301814464605162
1644,1644,20,12,8,1,manhattan,eom,149,0.3306925632507028
1815,1815,10,12,8,3,manhattan,eom,140,0.3306925632507028
51,51,10,12,8,3,manhattan,eom,140,0.3306925632507028
1601,1601,20,12,8,1,manhattan,eom,149,0.3306925632507028
230,230,20,12,8,1,manhattan,eom,149,0.3306925632507028
20,20,10,12,8,3,manhattan,eom,140,0.3306925632507028
733,733,20,12,8,1,manhattan,eom,149,0.3306925632507028
1930,1930,15,12,10,1,manhattan,eom,111,0.33120368004088935
464,464,15,12,10,1,manhattan,eom,111,0.33120368004088935
848,848,20,12,5,1,euclidean,leaf,273,0.33273703041144903
1536,1536,20,12,5,1,euclidean,leaf,273,0.33273703041144903
1754,1754,20,8,8,1,manhattan,eom,147,0.3342703807820087
726,726,15,5,10,1,manhattan,leaf,135,0.3342703807820087
1558,1558,10,12,8,1,euclidean,leaf,180,0.3342703807820087
647,647,20,8,8,1,manhattan,eom,147,0.3342703807820087
709,709,10,12,8,3,euclidean,eom,136,0.3342703807820087
890,890,20,8,8,1,manhattan,eom,147,0.3342703807820087
1416,1416,10,12,8,1,euclidean,leaf,180,0.3342703807820087
756,756,10,12,8,3,euclidean,eom,136,0.3342703807820087
679,679,15,5,10,1,manhattan,leaf,135,0.3342703807820087
305,305,15,5,10,1,manhattan,leaf,135,0.3342703807820087
198,198,20,8,8,1,manhattan,eom,147,0.3342703807820087
686,686,15,5,10,1,manhattan,leaf,135,0.3342703807820087
1387,1387,10,12,8,1,manhattan,leaf,181,0.3347814975721952
155,155,10,12,8,1,manhattan,leaf,181,0.3347814975721952
500,500,10,12,8,1,manhattan,leaf,181,0.3347814975721952
1625,1625,10,12,8,1,manhattan,leaf,181,0.3347814975721952
1253,1253,15,12,5,1,manhattan,leaf,280,0.3363148479427549
1925,1925,20,5,10,1,euclidean,leaf,129,0.337337081523128
188,188,20,12,5,1,manhattan,leaf,271,0.337337081523128
103,103,20,5,10,1,euclidean,leaf,129,0.337337081523128
1461,1461,20,5,10,1,euclidean,leaf,129,0.337337081523128
970,970,20,5,10,1,euclidean,leaf,129,0.337337081523128
962,962,20,12,5,1,manhattan,leaf,271,0.337337081523128
702,702,20,5,8,1,manhattan,leaf,172,0.33810375670840787
1540,1540,20,5,8,1,manhattan,leaf,172,0.33810375670840787
1862,1862,20,8,8,1,euclidean,eom,143,0.33835931510350115
238,238,20,8,8,1,euclidean,eom,143,0.33835931510350115
1634,1634,10,8,5,3,manhattan,eom,216,0.3388704318936877
1014,1014,10,8,5,3,manhattan,eom,216,0.3388704318936877
1347,1347,10,8,5,3,manhattan,eom,216,0.3388704318936877
592,592,15,5,8,1,euclidean,leaf,182,0.34117045744952723
1279,1279,15,5,8,1,euclidean,leaf,182,0.34117045744952723
332,332,15,5,8,1,euclidean,leaf,182,0.34117045744952723
1249,1249,15,5,8,1,euclidean,leaf,182,0.34117045744952723
1498,1498,10,5,15,1,manhattan,leaf,87,0.3419371326348071
1072,1072,10,5,15,1,manhattan,leaf,87,0.3419371326348071
141,141,15,8,10,1,euclidean,leaf,136,0.34219269102990035
1738,1738,15,8,10,1,euclidean,leaf,136,0.34219269102990035
642,642,15,8,10,1,euclidean,leaf,136,0.34219269102990035
1503,1503,15,8,10,1,euclidean,leaf,136,0.34219269102990035
469,469,15,8,10,1,euclidean,leaf,136,0.34219269102990035
775,775,20,5,10,1,manhattan,leaf,137,0.3427038078200869
173,173,20,5,10,1,manhattan,leaf,137,0.3427038078200869
1497,1497,15,8,8,1,euclidean,leaf,179,0.3432149246102735
583,583,15,8,8,1,euclidean,leaf,179,0.3432149246102735
1204,1204,10,5,8,3,euclidean,eom,146,0.34398159979555326
512,512,10,5,8,3,euclidean,eom,146,0.34398159979555326
1369,1369,10,5,8,3,euclidean,eom,146,0.34398159979555326
1424,1424,10,12,5,3,rogerstanimoto,leaf,3,0.34909276769741887
584,584,10,12,15,3,sokalsneath,leaf,3,0.34909276769741887
453,453,10,12,10,3,rogerstanimoto,eom,3,0.34909276769741887
1570,1570,10,12,10,3,rogerstanimoto,leaf,3,0.34909276769741887
459,459,10,12,10,3,sokalsneath,leaf,3,0.34909276769741887
363,363,10,12,5,3,rogerstanimoto,eom,3,0.34909276769741887
1464,1464,10,12,5,3,rogerstanimoto,eom,3,0.34909276769741887
446,446,10,12,5,3,rogerstanimoto,eom,3,0.34909276769741887
1203,1203,10,12,15,3,sokalsneath,eom,3,0.34909276769741887
804,804,10,12,5,3,rogerstanimoto,leaf,3,0.34909276769741887
1016,1016,10,12,10,3,rogerstanimoto,eom,3,0.34909276769741887
1980,1980,10,12,5,3,sokalsneath,leaf,3,0.34909276769741887
331,331,10,12,15,3,sokalsneath,leaf,3,0.34909276769741887
1005,1005,10,12,8,3,rogerstanimoto,leaf,3,0.34909276769741887
1362,1362,10,12,8,3,rogerstanimoto,leaf,3,0.34909276769741887
632,632,10,12,10,3,rogerstanimoto,leaf,3,0.34909276769741887
314,314,10,12,5,3,rogerstanimoto,leaf,3,0.34909276769741887
961,961,10,12,15,3,sokalsneath,eom,3,0.34909276769741887
957,957,10,12,8,3,rogerstanimoto,eom,3,0.34909276769741887
1036,1036,10,12,15,3,rogerstanimoto,eom,3,0.34909276769741887
946,946,10,12,10,3,sokalsneath,eom,3,0.34909276769741887
1933,1933,10,12,15,3,sokalsneath,eom,3,0.34909276769741887
706,706,10,12,5,3,sokalsneath,leaf,3,0.34909276769741887
1467,1467,10,12,10,3,sokalsneath,leaf,3,0.34909276769741887
352,352,10,12,10,3,rogerstanimoto,leaf,3,0.34909276769741887
718,718,10,12,10,3,rogerstanimoto,eom,3,0.34909276769741887
37,37,10,12,15,3,rogerstanimoto,leaf,3,0.34909276769741887
180,180,10,12,10,3,sokalsneath,eom,3,0.34909276769741887
1139,1139,10,12,5,3,sokalsneath,eom,3,0.34909276769741887
1744,1744,10,12,15,3,sokalsneath,eom,3,0.34909276769741887
892,892,10,12,10,3,sokalsneath,eom,3,0.34909276769741887
1243,1243,10,12,10,3,sokalsneath,eom,3,0.34909276769741887
435,435,10,12,8,3,rogerstanimoto,eom,3,0.34909276769741887
916,916,10,12,10,3,sokalsneath,eom,3,0.34909276769741887
1997,1997,10,12,5,3,sokalsneath,eom,3,0.34909276769741887
99,99,10,12,15,3,rogerstanimoto,eom,3,0.34909276769741887
72,72,10,5,8,3,manhattan,eom,136,0.34960388448760543
1132,1132,10,5,8,3,manhattan,eom,136,0.34960388448760543
806,806,20,8,5,1,manhattan,leaf,275,0.35088167646307183
481,481,15,12,5,3,euclidean,eom,194,0.3519039100434449
1610,1610,15,12,5,3,euclidean,eom,194,0.3519039100434449
1751,1751,15,12,5,3,euclidean,eom,194,0.3519039100434449
1713,1713,15,5,15,1,euclidean,eom,76,0.352926143623818
150,150,15,5,15,1,euclidean,eom,76,0.352926143623818
124,124,15,5,15,1,euclidean,eom,76,0.352926143623818
1589,1589,15,5,15,1,euclidean,eom,76,0.352926143623818
162,162,10,12,10,3,euclidean,eom,111,0.3531817020189113
1962,1962,10,12,10,3,euclidean,eom,111,0.3531817020189113
1954,1954,10,12,15,1,euclidean,eom,79,0.35369281880909786
959,959,10,8,15,1,euclidean,leaf,84,0.35369281880909786
43,43,10,12,15,1,euclidean,eom,79,0.35369281880909786
1459,1459,10,8,15,1,euclidean,leaf,84,0.35369281880909786
1278,1278,10,12,15,1,euclidean,eom,79,0.35369281880909786
1317,1317,10,12,15,1,euclidean,eom,79,0.35369281880909786
1123,1123,10,8,15,1,euclidean,leaf,84,0.35369281880909786
1841,1841,10,8,15,1,euclidean,leaf,84,0.35369281880909786
1859,1859,20,8,5,1,euclidean,leaf,271,0.3542039355992844
31,31,20,8,5,1,euclidean,leaf,271,0.3542039355992844
1879,1879,20,8,5,1,euclidean,leaf,271,0.3542039355992844
1364,1364,10,5,5,3,euclidean,leaf,240,0.3554817275747508
1883,1883,10,5,5,3,euclidean,leaf,240,0.3554817275747508
1313,1313,10,5,5,3,euclidean,leaf,240,0.3554817275747508
1836,1836,15,12,8,1,euclidean,leaf,165,0.3559928443649374
1173,1173,15,12,8,1,euclidean,leaf,165,0.3559928443649374
178,178,15,5,10,1,euclidean,leaf,132,0.35778175313059035
1812,1812,15,5,10,1,euclidean,leaf,132,0.35778175313059035
1291,1291,15,12,15,1,euclidean,eom,74,0.35803731152568363
234,234,15,12,15,1,euclidean,eom,74,0.35803731152568363
1913,1913,15,12,15,1,euclidean,eom,74,0.35803731152568363
519,519,15,5,15,1,rogerstanimoto,leaf,3,0.3588039867109635
1763,1763,15,5,15,1,rogerstanimoto,leaf,3,0.3588039867109635
483,483,15,5,15,1,sokalsneath,eom,3,0.3588039867109635
34,34,15,5,15,1,sokalsneath,leaf,3,0.3588039867109635
1824,1824,15,5,15,1,sokalsneath,eom,3,0.3588039867109635
356,356,15,5,5,1,rogerstanimoto,eom,3,0.3588039867109635
1626,1626,15,5,10,1,rogerstanimoto,leaf,3,0.3588039867109635
1532,1532,15,5,10,1,sokalsneath,leaf,3,0.3588039867109635
1352,1352,15,5,15,1,rogerstanimoto,eom,3,0.3588039867109635
1530,1530,15,5,8,1,sokalsneath,eom,3,0.3588039867109635
1941,1941,15,5,5,1,sokalsneath,leaf,3,0.3588039867109635
520,520,15,5,8,1,sokalsneath,leaf,3,0.3588039867109635
740,740,15,5,5,1,sokalsneath,leaf,3,0.3588039867109635
94,94,15,5,8,1,sokalsneath,eom,3,0.3588039867109635
1108,1108,15,5,10,1,sokalsneath,eom,3,0.3588039867109635
863,863,15,5,5,1,rogerstanimoto,leaf,3,0.3588039867109635
221,221,15,5,10,1,sokalsneath,eom,3,0.3588039867109635
143,143,15,5,10,1,rogerstanimoto,leaf,3,0.3588039867109635
925,925,15,5,10,1,rogerstanimoto,leaf,3,0.3588039867109635
526,526,15,5,5,1,sokalsneath,eom,3,0.3588039867109635
498,498,15,5,10,1,rogerstanimoto,eom,3,0.3588039867109635
1805,1805,15,5,10,1,sokalsneath,eom,3,0.3588039867109635
1098,1098,15,5,10,1,sokalsneath,leaf,3,0.3588039867109635
1898,1898,15,5,15,1,rogerstanimoto,eom,3,0.3588039867109635
89,89,15,5,15,1,rogerstanimoto,leaf,3,0.3588039867109635
1670,1670,15,5,15,1,sokalsneath,eom,3,0.3588039867109635
668,668,15,5,10,1,rogerstanimoto,leaf,3,0.3588039867109635
1373,1373,15,5,5,1,rogerstanimoto,leaf,3,0.3588039867109635
1936,1936,15,5,10,1,rogerstanimoto,leaf,3,0.3588039867109635
470,470,15,5,8,1,sokalsneath,eom,3,0.3588039867109635
1178,1178,15,5,5,1,rogerstanimoto,eom,3,0.3588039867109635
1147,1147,15,5,15,1,sokalsneath,eom,3,0.3588039867109635
1386,1386,15,5,8,1,sokalsneath,eom,3,0.3588039867109635
909,909,15,5,5,1,sokalsneath,eom,3,0.3588039867109635
1958,1958,20,8,10,1,euclidean,eom,113,0.35905954510605675
201,201,15,5,5,3,euclidean,eom,200,0.35905954510605675
1566,1566,20,8,10,1,euclidean,eom,113,0.35905954510605675
307,307,20,8,10,1,euclidean,eom,113,0.35905954510605675
225,225,15,8,5,3,euclidean,eom,195,0.35931510350115003
123,123,10,12,10,3,manhattan,eom,111,0.3598262202913366
1479,1479,10,12,10,3,manhattan,eom,111,0.3598262202913366
566,566,10,8,10,3,euclidean,eom,108,0.3598262202913366
1164,1164,20,8,5,5,rogerstanimoto,eom,3,0.36110401226680294
504,504,20,8,5,5,rogerstanimoto,eom,3,0.36110401226680294
697,697,20,8,10,5,sokalsneath,leaf,3,0.36110401226680294
630,630,20,8,8,5,rogerstanimoto,eom,3,0.36110401226680294
1030,1030,20,8,10,5,rogerstanimoto,eom,3,0.36110401226680294
889,889,20,8,15,5,sokalsneath,leaf,3,0.36110401226680294
724,724,20,8,5,5,rogerstanimoto,eom,3,0.36110401226680294
746,746,20,8,8,5,sokalsneath,eom,3,0.36110401226680294
175,175,20,8,5,5,rogerstanimoto,eom,3,0.36110401226680294
1681,1681,20,8,10,5,rogerstanimoto,leaf,3,0.36110401226680294
1156,1156,20,8,5,5,sokalsneath,leaf,3,0.36110401226680294
1308,1308,20,8,15,5,sokalsneath,eom,3,0.36110401226680294
1726,1726,20,8,15,5,rogerstanimoto,leaf,3,0.36110401226680294
246,246,20,8,8,5,sokalsneath,eom,3,0.36110401226680294
1247,1247,20,8,10,5,sokalsneath,leaf,3,0.36110401226680294
1717,1717,20,8,8,5,rogerstanimoto,leaf,3,0.36110401226680294
1457,1457,20,8,15,5,rogerstanimoto,eom,3,0.36110401226680294
373,373,20,8,5,5,sokalsneath,eom,3,0.36110401226680294
573,573,20,8,10,5,rogerstanimoto,eom,3,0.36110401226680294
1511,1511,20,8,10,5,sokalsneath,leaf,3,0.36110401226680294
407,407,20,8,10,5,rogerstanimoto,eom,3,0.36110401226680294
1853,1853,20,8,8,5,sokalsneath,eom,3,0.36110401226680294
202,202,20,8,10,5,rogerstanimoto,eom,3,0.36110401226680294
1053,1053,20,8,15,5,rogerstanimoto,eom,3,0.36110401226680294
779,779,20,8,10,5,rogerstanimoto,leaf,3,0.36110401226680294
1516,1516,20,8,8,5,rogerstanimoto,leaf,3,0.36110401226680294
1389,1389,20,8,10,5,sokalsneath,eom,3,0.36110401226680294
56,56,20,8,5,5,sokalsneath,leaf,3,0.36110401226680294
255,255,20,8,10,5,sokalsneath,eom,3,0.36110401226680294
1858,1858,20,8,15,5,rogerstanimoto,leaf,3,0.36110401226680294
1254,1254,20,8,5,5,sokalsneath,leaf,3,0.36110401226680294
1831,1831,20,8,10,5,rogerstanimoto,leaf,3,0.36110401226680294
215,215,20,8,5,5,sokalsneath,leaf,3,0.36110401226680294
416,416,20,8,10,5,sokalsneath,eom,3,0.36110401226680294
1582,1582,15,8,15,1,euclidean,eom,75,0.3613595706618962
430,430,15,8,15,1,euclidean,eom,75,0.3613595706618962
1885,1885,15,8,15,1,euclidean,eom,75,0.3613595706618962
1093,1093,10,8,8,3,manhattan,eom,132,0.3616151290569895
393,393,20,12,10,1,euclidean,eom,116,0.3616151290569895
717,717,20,12,10,1,euclidean,eom,116,0.3616151290569895
811,811,20,12,10,1,euclidean,eom,116,0.3616151290569895
1167,1167,20,12,10,1,euclidean,eom,116,0.3616151290569895
1470,1470,15,12,5,3,manhattan,eom,190,0.3628929210324559
947,947,10,5,10,3,euclidean,eom,113,0.36391515461282903
1363,1363,10,5,10,3,euclidean,eom,113,0.36391515461282903
1179,1179,15,8,8,1,manhattan,leaf,171,0.3644262714030156
163,163,15,8,8,1,manhattan,leaf,171,0.3644262714030156
1135,1135,15,12,10,1,euclidean,leaf,125,0.36595962177357527
404,404,15,12,10,1,euclidean,leaf,125,0.36595962177357527
1965,1965,15,12,10,1,euclidean,leaf,125,0.36595962177357527
1368,1368,15,12,10,1,euclidean,leaf,125,0.36595962177357527
327,327,10,8,8,3,euclidean,leaf,145,0.36647073856376183
1174,1174,10,8,8,3,euclidean,leaf,145,0.36647073856376183
634,634,10,8,5,3,euclidean,leaf,238,0.3672374137490417
1239,1239,10,8,5,3,euclidean,leaf,238,0.3672374137490417
1952,1952,10,8,5,3,euclidean,leaf,238,0.3672374137490417
653,653,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
1975,1975,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
82,82,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
655,655,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
538,538,20,8,15,1,sokalsneath,eom,3,0.3685152057245081
1990,1990,20,8,10,1,rogerstanimoto,leaf,3,0.3685152057245081
1651,1651,20,8,8,1,rogerstanimoto,leaf,3,0.3685152057245081
1783,1783,20,8,10,1,sokalsneath,eom,3,0.3685152057245081
510,510,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
952,952,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
508,508,20,8,8,1,rogerstanimoto,leaf,3,0.3685152057245081
1757,1757,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
1834,1834,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
943,943,20,8,10,1,sokalsneath,leaf,3,0.3685152057245081
1592,1592,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
1832,1832,20,8,5,1,sokalsneath,eom,3,0.3685152057245081
367,367,20,8,15,1,rogerstanimoto,leaf,3,0.3685152057245081
1659,1659,20,8,8,1,rogerstanimoto,eom,3,0.3685152057245081
1031,1031,20,8,10,1,rogerstanimoto,leaf,3,0.3685152057245081
558,558,20,8,8,1,sokalsneath,leaf,3,0.3685152057245081
1186,1186,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
1579,1579,20,8,15,1,sokalsneath,eom,3,0.3685152057245081
152,152,20,8,8,1,sokalsneath,eom,3,0.3685152057245081
1795,1795,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
1847,1847,20,8,8,1,sokalsneath,leaf,3,0.3685152057245081
1891,1891,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
887,887,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
1429,1429,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
1531,1531,20,8,15,1,rogerstanimoto,eom,3,0.3685152057245081
1544,1544,20,8,15,1,rogerstanimoto,leaf,3,0.3685152057245081
788,788,20,8,8,1,rogerstanimoto,eom,3,0.3685152057245081
1260,1260,20,8,10,1,sokalsneath,leaf,3,0.3685152057245081
1245,1245,20,8,15,1,sokalsneath,eom,3,0.3685152057245081
423,423,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
241,241,20,8,8,1,rogerstanimoto,leaf,3,0.3685152057245081
588,588,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
250,250,20,8,15,1,rogerstanimoto,leaf,3,0.3685152057245081
888,888,20,8,5,1,sokalsneath,leaf,3,0.3685152057245081
1843,1843,20,8,5,1,rogerstanimoto,eom,3,0.3685152057245081
1159,1159,20,8,10,1,rogerstanimoto,eom,3,0.3685152057245081
1668,1668,20,8,8,1,sokalsneath,eom,3,0.3685152057245081
478,478,20,8,15,1,rogerstanimoto,leaf,3,0.3685152057245081
1918,1918,20,8,10,1,rogerstanimoto,leaf,3,0.3685152057245081
196,196,20,8,5,1,sokalsneath,eom,3,0.3685152057245081
138,138,20,8,15,1,sokalsneath,eom,3,0.3685152057245081
1669,1669,20,8,15,1,rogerstanimoto,leaf,3,0.3685152057245081
1009,1009,10,12,15,1,manhattan,eom,81,0.3700485560950677
376,376,10,12,15,1,manhattan,eom,81,0.3700485560950677
1648,1648,10,12,15,1,manhattan,eom,81,0.3700485560950677
750,750,10,12,15,1,manhattan,eom,81,0.3700485560950677
1935,1935,10,12,15,1,manhattan,eom,81,0.3700485560950677
468,468,10,12,15,1,manhattan,eom,81,0.3700485560950677
1003,1003,10,12,15,1,manhattan,eom,81,0.3700485560950677
529,529,10,12,15,1,manhattan,eom,81,0.3700485560950677
967,967,20,12,10,1,manhattan,eom,115,0.37055967288525427
977,977,20,12,10,1,manhattan,eom,115,0.37055967288525427
793,793,10,5,5,3,manhattan,leaf,231,0.3728596984410938
763,763,10,5,5,3,manhattan,leaf,231,0.3728596984410938
78,78,10,5,5,3,manhattan,leaf,231,0.3728596984410938
1118,1118,10,12,10,3,euclidean,leaf,115,0.37311525683618707
272,272,10,12,10,3,euclidean,leaf,115,0.37311525683618707
1305,1305,10,5,10,3,manhattan,eom,110,0.37311525683618707
62,62,10,5,10,3,manhattan,eom,110,0.37311525683618707
1391,1391,20,5,15,1,euclidean,eom,78,0.37337081523128035
1916,1916,15,5,15,1,manhattan,eom,79,0.3738819320214669
451,451,20,8,8,1,manhattan,leaf,158,0.3738819320214669
1343,1343,15,5,15,1,manhattan,eom,79,0.3738819320214669
1638,1638,15,12,15,1,manhattan,eom,76,0.3751597239969333
958,958,10,5,8,3,euclidean,leaf,156,0.3751597239969333
798,798,10,5,8,3,euclidean,leaf,156,0.3751597239969333
1905,1905,15,12,15,1,manhattan,eom,76,0.3751597239969333
1755,1755,15,12,15,1,manhattan,eom,76,0.3751597239969333
1976,1976,15,8,10,1,manhattan,leaf,124,0.37592639918221316
295,295,15,5,5,3,manhattan,eom,202,0.3764375159723997
1747,1747,15,5,5,3,manhattan,eom,202,0.3764375159723997
169,169,15,5,5,3,manhattan,eom,202,0.3764375159723997
949,949,15,5,5,3,manhattan,eom,202,0.3764375159723997
479,479,15,12,8,3,euclidean,eom,119,0.376693074367493
1874,1874,15,12,8,3,euclidean,eom,119,0.376693074367493
700,700,15,12,8,3,euclidean,eom,119,0.376693074367493
633,633,15,12,8,3,rogerstanimoto,leaf,3,0.3772041911576795
13,13,15,12,10,3,sokalsneath,eom,3,0.3772041911576795
1789,1789,15,12,5,3,rogerstanimoto,eom,3,0.3772041911576795
1355,1355,15,12,5,3,rogerstanimoto,eom,3,0.3772041911576795
594,594,15,12,5,3,sokalsneath,eom,3,0.3772041911576795
1480,1480,15,12,8,3,rogerstanimoto,leaf,3,0.3772041911576795
1919,1919,15,12,5,3,rogerstanimoto,eom,3,0.3772041911576795
1184,1184,15,12,5,3,sokalsneath,leaf,3,0.3772041911576795
1165,1165,15,12,8,3,rogerstanimoto,eom,3,0.3772041911576795
919,919,15,12,8,3,rogerstanimoto,eom,3,0.3772041911576795
877,877,15,12,8,3,sokalsneath,eom,3,0.3772041911576795
1989,1989,15,12,10,3,rogerstanimoto,eom,3,0.3772041911576795
1160,1160,15,12,5,3,sokalsneath,eom,3,0.3772041911576795
447,447,15,12,8,3,rogerstanimoto,leaf,3,0.3772041911576795
1170,1170,15,12,10,3,sokalsneath,leaf,3,0.3772041911576795
41,41,15,12,10,3,rogerstanimoto,leaf,3,0.3772041911576795
1158,1158,15,12,8,3,sokalsneath,eom,3,0.3772041911576795
1702,1702,15,12,15,3,rogerstanimoto,leaf,3,0.3772041911576795
1302,1302,15,12,10,3,rogerstanimoto,eom,3,0.3772041911576795
1957,1957,15,12,5,3,sokalsneath,leaf,3,0.3772041911576795
1542,1542,15,12,15,3,sokalsneath,eom,3,0.3772041911576795
1472,1472,15,12,15,3,sokalsneath,leaf,3,0.3772041911576795
1878,1878,15,12,8,3,rogerstanimoto,eom,3,0.3772041911576795
239,239,15,12,10,3,sokalsneath,eom,3,0.3772041911576795
179,179,15,12,15,3,sokalsneath,eom,3,0.3772041911576795
1599,1599,15,12,15,3,sokalsneath,leaf,3,0.3772041911576795
439,439,15,12,8,3,rogerstanimoto,eom,3,0.3772041911576795
1090,1090,15,12,10,1,manhattan,leaf,121,0.37797086634295934
1748,1748,15,12,10,1,manhattan,leaf,121,0.37797086634295934
1631,1631,15,12,10,1,manhattan,leaf,121,0.37797086634295934
557,557,15,12,10,1,manhattan,leaf,121,0.37797086634295934
1419,1419,10,8,10,3,euclidean,leaf,112,0.3782264247380526
486,486,10,8,10,3,euclidean,leaf,112,0.3782264247380526
45,45,10,8,15,1,manhattan,leaf,86,0.37899309992333247
214,214,10,8,15,1,manhattan,leaf,86,0.37899309992333247
1058,1058,20,5,15,1,manhattan,eom,79,0.37924865831842575
1500,1500,15,8,8,3,euclidean,eom,126,0.379504216713519
1785,1785,15,8,8,3,euclidean,eom,126,0.379504216713519
870,870,15,8,8,3,euclidean,eom,126,0.379504216713519
1786,1786,20,12,8,1,manhattan,leaf,163,0.379504216713519
595,595,20,12,8,1,manhattan,leaf,163,0.379504216713519
1183,1183,15,8,8,3,euclidean,eom,126,0.379504216713519
816,816,15,12,15,1,euclidean,leaf,80,0.3797597751086123
267,267,20,8,10,1,manhattan,eom,108,0.3797597751086123
1345,1345,15,12,15,1,euclidean,leaf,80,0.3797597751086123
1615,1615,15,12,15,1,euclidean,leaf,80,0.3797597751086123
975,975,15,12,15,1,euclidean,leaf,80,0.3797597751086123
577,577,15,12,15,1,euclidean,leaf,80,0.3797597751086123
1860,1860,15,8,5,3,manhattan,eom,196,0.3810375670840787
95,95,20,8,8,1,euclidean,leaf,153,0.3810375670840787
1712,1712,15,8,5,3,manhattan,eom,196,0.3810375670840787
1154,1154,15,8,5,3,manhattan,eom,196,0.3810375670840787
907,907,20,8,8,1,euclidean,leaf,153,0.3810375670840787
1437,1437,15,8,5,3,manhattan,eom,196,0.3810375670840787
69,69,15,8,5,3,manhattan,eom,196,0.3810375670840787
511,511,10,12,15,1,euclidean,leaf,84,0.38180424226935855
1547,1547,10,12,15,1,euclidean,leaf,84,0.38180424226935855
894,894,10,12,15,1,euclidean,leaf,84,0.38180424226935855
864,864,20,12,8,1,euclidean,leaf,172,0.38180424226935855
1687,1687,15,8,15,1,manhattan,eom,80,0.38180424226935855
200,200,10,12,15,1,euclidean,leaf,84,0.38180424226935855
1256,1256,10,12,15,1,euclidean,leaf,84,0.38180424226935855
1502,1502,10,8,10,3,manhattan,eom,107,0.38205980066445183
61,61,10,12,8,3,manhattan,leaf,151,0.38205980066445183
1292,1292,10,8,10,3,manhattan,eom,107,0.38205980066445183
30,30,10,8,10,3,manhattan,eom,107,0.38205980066445183
1144,1144,15,12,8,3,manhattan,eom,123,0.3825709174546384
199,199,15,12,8,3,manhattan,eom,123,0.3825709174546384
1172,1172,15,12,8,3,manhattan,eom,123,0.3825709174546384
623,623,15,12,8,3,manhattan,eom,123,0.3825709174546384
